Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,20,,
Data,0,file_id,type,"4",,time_created,"996509912",,manufacturer,"23",,product,"23",,product_name,"Suunto Ambit3 Sport",,
Definition,1,record,timestamp,1,,position_lat,1,,position_long,1,,,,,,,,
Definition,2,record,timestamp,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,3,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,4,record,timestamp,1,,altitude,1,,speed,1,,vertical_speed,1,,,,,,,,,,,
Definition,5,event,event,1,,timestamp,1,,event_type,1,,data,1,,,,,,,,,,,
Definition,6,session,timestamp,1,,start_time,1,,event,1,,event_type,1,,sport,1,,avg_speed,1,,max_speed,1,,total_timer_time,1,,total_elapsed_time,1,,total_distance,1,,max_altitude,1,,min_altitude,1,,total_ascent,1,,total_descent,1,,
Data,2,record,timestamp,"996508531",s,distance,"2991.0",m,altitude,"9.0",m,speed,"0.36",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508535",s,position_lat,"640255450",semicircles,position_long,"-12124949",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508541",s,position_lat,"640254245",semicircles,position_long,"-12124484",semicircles,distance,"3003.0",m,altitude,"12.0",m,speed,"1.74",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"1.74",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508546",s,position_lat,"640253064",semicircles,position_long,"-12124078",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508551",s,position_lat,"640251847",semicircles,position_long,"-12123649",semicircles,distance,"3026.0",m,altitude,"12.0",m,speed,"2.26",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.26",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508557",s,position_lat,"640250595",semicircles,position_long,"-12123064",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508561",s,distance,"3050.0",m,altitude,"12.0",m,speed,"2.15",m/s,vertical_speed,"0.1",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.15",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508562",s,position_lat,"640249462",semicircles,position_long,"-12122431",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508567",s,position_lat,"640248079",semicircles,position_long,"-12121942",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508570",s,position_lat,"640246623",semicircles,position_long,"-12121226",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508571",s,distance,"3088.0",m,altitude,"12.0",m,speed,"2.37",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508572",s,position_lat,"640245287",semicircles,position_long,"-12120558",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508574",s,position_lat,"640243760",semicircles,position_long,"-12119901",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508576",s,position_lat,"640242519",semicircles,position_long,"-12119365",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508579",s,position_lat,"640241159",semicircles,position_long,"-12118410",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508581",s,distance,"3142.0",m,altitude,"12.0",m,speed,"6.15",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"6.15",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508584",s,position_lat,"640239942",semicircles,position_long,"-12118171",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508588",s,position_lat,"640238856",semicircles,position_long,"-12117802",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508591",s,position_lat,"640237675",semicircles,position_long,"-12117265",semicircles,distance,"3163.0",m,altitude,"12.0",m,speed,"3.12",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"3.12",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508596",s,position_lat,"640236399",semicircles,position_long,"-12116776",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508600",s,position_lat,"640235229",semicircles,position_long,"-12116632",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508601",s,distance,"3198.0",m,altitude,"13.0",m,speed,"2.98",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"2.98",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508603",s,position_lat,"640234156",semicircles,position_long,"-12116298",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508606",s,position_lat,"640232986",semicircles,position_long,"-12115869",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508609",s,position_lat,"640231793",semicircles,position_long,"-12115535",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508611",s,distance,"3231.0",m,altitude,"14.0",m,speed,"3.17",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"14.0",m,enhanced_speed,"3.17",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508612",s,position_lat,"640230314",semicircles,position_long,"-12115070",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508616",s,position_lat,"640229264",semicircles,position_long,"-12114640",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508621",s,position_lat,"640228125",semicircles,position_long,"-12114356",semicircles,distance,"3255.0",m,altitude,"13.0",m,speed,"3.31",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"3.31",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508626",s,position_lat,"640227027",semicircles,position_long,"-12114070",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508631",s,distance,"3276.0",m,altitude,"14.0",m,speed,"2.2",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"14.0",m,enhanced_speed,"2.2",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508632",s,position_lat,"640225834",semicircles,position_long,"-12113700",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508638",s,position_lat,"640224617",semicircles,position_long,"-12113676",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508641",s,distance,"3298.0",m,altitude,"15.0",m,speed,"1.93",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"15.0",m,enhanced_speed,"1.93",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508643",s,position_lat,"640223496",semicircles,position_long,"-12113616",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508651",s,distance,"3309.0",m,altitude,"14.0",m,speed,"1.97",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"14.0",m,enhanced_speed,"1.97",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508661",s,position_lat,"640222255",semicircles,position_long,"-12113891",semicircles,distance,"3309.0",m,altitude,"15.0",m,speed,"1.39",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"15.0",m,enhanced_speed,"1.39",m/s,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508671",s,distance,"3321.0",m,altitude,"13.0",m,speed,"0.65",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"0.65",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508681",s,distance,"3321.0",m,altitude,"12.0",m,speed,"0.29",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"0.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508691",s,position_lat,"640223326",semicircles,position_long,"-12114014",semicircles,distance,"3321.0",m,altitude,"15.0",m,speed,"0.0",m/s,vertical_speed,"-0.08",m/s,enhanced_altitude,"15.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508701",s,distance,"3331.0",m,altitude,"13.0",m,speed,"0.3",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"0.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508703",s,position_lat,"640224555",semicircles,position_long,"-12113823",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508708",s,position_lat,"640225820",semicircles,position_long,"-12114586",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508711",s,distance,"3355.0",m,altitude,"14.0",m,speed,"1.98",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"14.0",m,enhanced_speed,"1.98",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508713",s,position_lat,"640227073",semicircles,position_long,"-12115398",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508716",s,position_lat,"640228170",semicircles,position_long,"-12115994",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508719",s,position_lat,"640229184",semicircles,position_long,"-12116686",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508721",s,distance,"3388.0",m,altitude,"14.0",m,speed,"3.17",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"14.0",m,enhanced_speed,"3.17",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508722",s,position_lat,"640230342",semicircles,position_long,"-12117402",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508726",s,position_lat,"640231427",semicircles,position_long,"-12118046",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508731",s,position_lat,"640232763",semicircles,position_long,"-12118559",semicircles,distance,"3410.0",m,altitude,"13.0",m,speed,"3.15",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"3.15",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508734",s,position_lat,"640233849",semicircles,position_long,"-12119013",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508737",s,position_lat,"640234923",semicircles,position_long,"-12119514",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508740",s,position_lat,"640236174",semicircles,position_long,"-12119833",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508741",s,distance,"3456.0",m,altitude,"13.0",m,speed,"3.17",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"3.17",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508745",s,position_lat,"640237284",semicircles,position_long,"-12120323",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508750",s,position_lat,"640238370",semicircles,position_long,"-12121182",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508751",s,distance,"3478.0",m,altitude,"13.0",m,speed,"2.7",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"2.7",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508755",s,position_lat,"640239336",semicircles,position_long,"-12122041",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508759",s,position_lat,"640240565",semicircles,position_long,"-12123031",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508761",s,position_lat,"640241686",semicircles,position_long,"-12123663",semicircles,distance,"3501.0",m,altitude,"12.0",m,speed,"2.26",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.26",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508763",s,position_lat,"640243118",semicircles,position_long,"-12124295",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508765",s,position_lat,"640244728",semicircles,position_long,"-12124534",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508767",s,position_lat,"640246244",semicircles,position_long,"-12124952",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508769",s,position_lat,"640247974",semicircles,position_long,"-12125453",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508771",s,position_lat,"640249835",semicircles,position_long,"-12126192",semicircles,distance,"3571.0",m,altitude,"12.0",m,speed,"6.65",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"6.65",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508773",s,position_lat,"640251767",semicircles,position_long,"-12126705",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508775",s,position_lat,"640253652",semicircles,position_long,"-12126204",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508777",s,position_lat,"640255084",semicircles,position_long,"-12124546",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508781",s,position_lat,"640255120",semicircles,position_long,"-12122733",semicircles,distance,"3641.0",m,altitude,"12.0",m,speed,"8.32",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"8.32",m/s,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508791",s,distance,"3651.0",m,altitude,"12.0",m,speed,"2.19",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.19",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508801",s,distance,"3651.0",m,altitude,"11.0",m,speed,"0.35",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.35",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508811",s,distance,"3651.0",m,altitude,"12.0",m,speed,"0.34",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508816",s,position_lat,"640254121",semicircles,position_long,"-12121764",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508820",s,position_lat,"640253059",semicircles,position_long,"-12121084",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508821",s,distance,"3673.0",m,altitude,"12.0",m,speed,"1.7",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"1.7",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508825",s,position_lat,"640251974",semicircles,position_long,"-12120368",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508828",s,position_lat,"640250972",semicircles,position_long,"-12119628",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508831",s,distance,"3694.0",m,altitude,"12.0",m,speed,"2.37",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508832",s,position_lat,"640249981",semicircles,position_long,"-12118769",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508837",s,position_lat,"640248741",semicircles,position_long,"-12117648",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508841",s,distance,"3717.0",m,altitude,"11.0",m,speed,"2.56",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.56",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508842",s,position_lat,"640247571",semicircles,position_long,"-12116741",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508845",s,position_lat,"640246605",semicircles,position_long,"-12115906",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508850",s,position_lat,"640245508",semicircles,position_long,"-12114940",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508851",s,distance,"3751.0",m,altitude,"11.0",m,speed,"2.72",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.72",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508855",s,position_lat,"640244374",semicircles,position_long,"-12113842",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508860",s,position_lat,"640243285",semicircles,position_long,"-12113202",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508861",s,distance,"3774.0",m,altitude,"12.0",m,speed,"2.51",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.51",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508865",s,position_lat,"640242211",semicircles,position_long,"-12112880",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508869",s,position_lat,"640241149",semicircles,position_long,"-12112534",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508871",s,distance,"3794.0",m,altitude,"11.0",m,speed,"2.37",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508873",s,position_lat,"640240076",semicircles,position_long,"-12111902",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508877",s,position_lat,"640238811",semicircles,position_long,"-12111150",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508880",s,position_lat,"640237522",semicircles,position_long,"-12110279",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508881",s,distance,"3830.0",m,altitude,"12.0",m,speed,"2.57",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.57",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508883",s,position_lat,"640236222",semicircles,position_long,"-12109420",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508888",s,position_lat,"640235053",semicircles,position_long,"-12108776",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508891",s,distance,"3855.0",m,altitude,"13.0",m,speed,"3.19",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"3.19",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508894",s,position_lat,"640233788",semicircles,position_long,"-12108227",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508899",s,position_lat,"640232691",semicircles,position_long,"-12107476",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508901",s,distance,"3878.0",m,altitude,"13.0",m,speed,"2.4",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"2.4",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508903",s,position_lat,"640231688",semicircles,position_long,"-12106867",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508907",s,position_lat,"640230567",semicircles,position_long,"-12106175",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508911",s,distance,"3899.0",m,altitude,"12.0",m,speed,"2.42",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.42",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508912",s,position_lat,"640229386",semicircles,position_long,"-12105436",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508917",s,position_lat,"640228229",semicircles,position_long,"-12104791",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508921",s,position_lat,"640227241",semicircles,position_long,"-12104086",semicircles,distance,"3922.0",m,altitude,"12.0",m,speed,"2.42",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.42",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508927",s,position_lat,"640226048",semicircles,position_long,"-12103526",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508931",s,position_lat,"640224890",semicircles,position_long,"-12103239",semicircles,distance,"3944.0",m,altitude,"11.0",m,speed,"2.41",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.41",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508936",s,position_lat,"640223769",semicircles,position_long,"-12102691",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508941",s,position_lat,"640222612",semicircles,position_long,"-12102118",semicircles,distance,"3965.0",m,altitude,"11.0",m,speed,"2.32",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.32",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508945",s,position_lat,"640221550",semicircles,position_long,"-12101653",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508950",s,position_lat,"640220417",semicircles,position_long,"-12101330",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508951",s,distance,"3998.0",m,altitude,"11.0",m,speed,"2.34",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.34",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508955",s,position_lat,"640219295",semicircles,position_long,"-12100829",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508959",s,position_lat,"640218126",semicircles,position_long,"-12100102",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508961",s,distance,"4020.0",m,altitude,"10.0",m,speed,"2.3",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508963",s,position_lat,"640217016",semicircles,position_long,"-12099517",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508968",s,position_lat,"640215692",semicircles,position_long,"-12099326",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508971",s,distance,"4043.0",m,altitude,"10.0",m,speed,"2.45",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.45",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508973",s,position_lat,"640214618",semicircles,position_long,"-12098992",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508978",s,position_lat,"640213461",semicircles,position_long,"-12098706",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508981",s,distance,"4064.0",m,altitude,"10.0",m,speed,"2.36",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.36",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508983",s,position_lat,"640212350",semicircles,position_long,"-12098242",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508991",s,distance,"4075.0",m,altitude,"11.0",m,speed,"2.28",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.28",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508998",s,position_lat,"640211372",semicircles,position_long,"-12099005",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509001",s,distance,"4085.0",m,altitude,"12.0",m,speed,"1.27",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"1.27",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509011",s,distance,"4085.0",m,altitude,"13.0",m,speed,"0.55",m/s,vertical_speed,"0.06",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"0.55",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509021",s,distance,"4085.0",m,altitude,"13.0",m,speed,"0.45",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"0.45",m/s,,,,,,,,,,,,,,,,,,,,,,
