Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,20,,
Data,0,file_id,type,"4",,time_created,"1004259477",,manufacturer,"23",,product,"23",,product_name,"Suunto Ambit3 Sport",,
Definition,1,record,timestamp,1,,position_lat,1,,position_long,1,,,,,,,,
Definition,2,record,timestamp,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,3,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,4,event,event,1,,timestamp,1,,event_type,1,,data,1,,,,,,,,,,,
Definition,5,session,timestamp,1,,start_time,1,,event,1,,event_type,1,,sport,1,,avg_speed,1,,max_speed,1,,total_timer_time,1,,total_elapsed_time,1,,total_distance,1,,max_altitude,1,,min_altitude,1,,total_ascent,1,,total_descent,1,,
Data,1,record,timestamp,"1004258204",s,position_lat,"640250293",semicircles,position_long,"-12100019",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004258210",s,position_lat,"640250746",semicircles,position_long,"-12102000",semicircles,distance,"8700.0",m,altitude,"9.0",m,speed,"2.16",m/s,vertical_speed,"0.06",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"2.16",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258214",s,position_lat,"640251200",semicircles,position_long,"-12103646",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258219",s,position_lat,"640251713",semicircles,position_long,"-12105376",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258220",s,distance,"8720.0",m,altitude,"9.0",m,speed,"2.24",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"2.24",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258223",s,position_lat,"640252187",semicircles,position_long,"-12107012",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258228",s,position_lat,"640252796",semicircles,position_long,"-12108909",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258230",s,distance,"8742.0",m,altitude,"9.0",m,speed,"2.25",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"2.25",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258232",s,position_lat,"640253428",semicircles,position_long,"-12110651",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258238",s,position_lat,"640254013",semicircles,position_long,"-12112452",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258240",s,distance,"8765.0",m,altitude,"8.0",m,speed,"2.26",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"2.26",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258242",s,position_lat,"640254609",semicircles,position_long,"-12114003",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258247",s,position_lat,"640255146",semicircles,position_long,"-12115685",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004258250",s,position_lat,"640255790",semicircles,position_long,"-12117308",semicircles,distance,"8786.0",m,altitude,"6.0",m,speed,"2.29",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.29",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258254",s,position_lat,"640256423",semicircles,position_long,"-12119002",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258258",s,position_lat,"640257341",semicircles,position_long,"-12120911",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258260",s,distance,"8821.0",m,altitude,"6.0",m,speed,"2.45",m/s,vertical_speed,"-0.08",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.45",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258261",s,position_lat,"640258129",semicircles,position_long,"-12122330",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258263",s,position_lat,"640259095",semicircles,position_long,"-12124180",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258265",s,position_lat,"640260360",semicircles,position_long,"-12125802",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258267",s,position_lat,"640261732",semicircles,position_long,"-12126494",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004258270",s,position_lat,"640262650",semicircles,position_long,"-12124824",semicircles,distance,"8874.0",m,altitude,"7.0",m,speed,"5.82",m/s,vertical_speed,"-0.06",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"5.82",m/s,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258280",s,distance,"8886.0",m,altitude,"6.0",m,speed,"3.38",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"3.38",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004258290",s,position_lat,"640261765",semicircles,position_long,"-12123566",semicircles,distance,"8897.0",m,altitude,"8.0",m,speed,"0.94",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"0.94",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258296",s,position_lat,"640261276",semicircles,position_long,"-12121598",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258300",s,distance,"8909.0",m,altitude,"7.0",m,speed,"1.6",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"1.6",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258301",s,position_lat,"640260548",semicircles,position_long,"-12119856",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258306",s,position_lat,"640259856",semicircles,position_long,"-12118222",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258309",s,position_lat,"640259451",semicircles,position_long,"-12116432",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258310",s,distance,"8942.0",m,altitude,"5.0",m,speed,"2.22",m/s,vertical_speed,"0.06",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.22",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258313",s,position_lat,"640258866",semicircles,position_long,"-12114440",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258318",s,position_lat,"640258365",semicircles,position_long,"-12112805",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258320",s,distance,"8965.0",m,altitude,"4.0",m,speed,"2.66",m/s,vertical_speed,"-0.1",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.66",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258323",s,position_lat,"640257816",semicircles,position_long,"-12111111",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258328",s,position_lat,"640257315",semicircles,position_long,"-12109274",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258330",s,distance,"8986.0",m,altitude,"4.0",m,speed,"2.35",m/s,vertical_speed,"-0.13",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.35",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258333",s,position_lat,"640256766",semicircles,position_long,"-12107425",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258337",s,position_lat,"640256217",semicircles,position_long,"-12105826",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258340",s,distance,"9008.0",m,altitude,"3.0",m,speed,"2.34",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.34",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258342",s,position_lat,"640255679",semicircles,position_long,"-12104169",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258347",s,position_lat,"640255274",semicircles,position_long,"-12102069",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258350",s,distance,"9031.0",m,altitude,"4.0",m,speed,"2.34",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.34",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258351",s,position_lat,"640254761",semicircles,position_long,"-12100303",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258356",s,position_lat,"640254117",semicircles,position_long,"-12098430",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258360",s,distance,"9054.0",m,altitude,"4.0",m,speed,"2.37",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258362",s,position_lat,"640253448",semicircles,position_long,"-12096581",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258367",s,position_lat,"640252745",semicircles,position_long,"-12094708",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258370",s,distance,"9078.0",m,altitude,"4.0",m,speed,"2.29",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258372",s,position_lat,"640252088",semicircles,position_long,"-12093109",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258377",s,position_lat,"640251420",semicircles,position_long,"-12091522",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258380",s,distance,"9099.0",m,altitude,"4.0",m,speed,"2.29",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258383",s,position_lat,"640250669",semicircles,position_long,"-12089840",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258390",s,distance,"9111.0",m,altitude,"4.0",m,speed,"2.26",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.26",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258400",s,distance,"9111.0",m,altitude,"4.0",m,speed,"1.28",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"1.28",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258410",s,distance,"9111.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258420",s,distance,"9111.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258430",s,distance,"9111.0",m,altitude,"4.0",m,speed,"0.0",m/s,vertical_speed,"0.06",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258440",s,distance,"9111.0",m,altitude,"4.0",m,speed,"0.31",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258450",s,distance,"9111.0",m,altitude,"3.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258460",s,distance,"9111.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258470",s,distance,"9111.0",m,altitude,"7.0",m,speed,"0.0",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258477",s,position_lat,"640250755",semicircles,position_long,"-12091780",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258480",s,distance,"9122.0",m,altitude,"8.0",m,speed,"1.59",m/s,vertical_speed,"0.06",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"1.59",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258482",s,position_lat,"640251077",semicircles,position_long,"-12093510",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258487",s,position_lat,"640251435",semicircles,position_long,"-12095586",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258490",s,distance,"9144.0",m,altitude,"8.0",m,speed,"2.16",m/s,vertical_speed,"0.1",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"2.16",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258492",s,position_lat,"640251864",semicircles,position_long,"-12097602",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258497",s,position_lat,"640252222",semicircles,position_long,"-12099726",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258500",s,distance,"9168.0",m,altitude,"10.0",m,speed,"2.47",m/s,vertical_speed,"0.1",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.47",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258501",s,position_lat,"640252663",semicircles,position_long,"-12101384",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258506",s,position_lat,"640253141",semicircles,position_long,"-12103245",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004258510",s,position_lat,"640253642",semicircles,position_long,"-12105214",semicircles,distance,"9201.0",m,altitude,"9.0",m,speed,"2.37",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"2.37",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258515",s,position_lat,"640254202",semicircles,position_long,"-12107230",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258518",s,position_lat,"640254775",semicircles,position_long,"-12108876",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258520",s,distance,"9224.0",m,altitude,"9.0",m,speed,"2.55",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"2.55",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258522",s,position_lat,"640255299",semicircles,position_long,"-12110623",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258528",s,position_lat,"640255812",semicircles,position_long,"-12112222",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258530",s,distance,"9245.0",m,altitude,"8.0",m,speed,"2.49",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"2.49",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258533",s,position_lat,"640256325",semicircles,position_long,"-12114011",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258538",s,position_lat,"640256826",semicircles,position_long,"-12115920",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258540",s,distance,"9267.0",m,altitude,"7.0",m,speed,"2.22",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.22",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258543",s,position_lat,"640257124",semicircles,position_long,"-12117698",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258548",s,position_lat,"640257506",semicircles,position_long,"-12119631",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258550",s,distance,"9289.0",m,altitude,"7.0",m,speed,"2.2",m/s,vertical_speed,"-0.08",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.2",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258553",s,position_lat,"640257840",semicircles,position_long,"-12121420",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258558",s,position_lat,"640258258",semicircles,position_long,"-12123102",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258560",s,distance,"9309.0",m,altitude,"7.0",m,speed,"2.2",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.2",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258564",s,position_lat,"640258723",semicircles,position_long,"-12125047",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258569",s,position_lat,"640259200",semicircles,position_long,"-12126753",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258570",s,distance,"9331.0",m,altitude,"7.0",m,speed,"2.13",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.13",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258575",s,position_lat,"640259534",semicircles,position_long,"-12128626",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004258580",s,position_lat,"640259803",semicircles,position_long,"-12130502",semicircles,distance,"9353.0",m,altitude,"6.0",m,speed,"2.06",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.06",m/s,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258590",s,distance,"9353.0",m,altitude,"7.0",m,speed,"1.9",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"1.9",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258600",s,distance,"9353.0",m,altitude,"7.0",m,speed,"0.66",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.66",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258610",s,distance,"9353.0",m,altitude,"7.0",m,speed,"0.0",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258620",s,distance,"9353.0",m,altitude,"6.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258630",s,distance,"9353.0",m,altitude,"7.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258640",s,distance,"9353.0",m,altitude,"6.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258644",s,position_lat,"640259457",semicircles,position_long,"-12128730",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258650",s,distance,"9363.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258660",s,distance,"9363.0",m,altitude,"4.0",m,speed,"0.0",m/s,vertical_speed,"-0.08",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258670",s,distance,"9363.0",m,altitude,"4.0",m,speed,"0.0",m/s,vertical_speed,"-0.1",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004258680",s,position_lat,"640258824",semicircles,position_long,"-12126785",semicircles,distance,"9375.0",m,altitude,"3.0",m,speed,"1.45",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"1.45",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258685",s,position_lat,"640258275",semicircles,position_long,"-12124841",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258689",s,position_lat,"640257965",semicircles,position_long,"-12122968",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258690",s,distance,"9398.0",m,altitude,"3.0",m,speed,"2.3",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258695",s,position_lat,"640257524",semicircles,position_long,"-12120832",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258698",s,position_lat,"640257238",semicircles,position_long,"-12119007",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258700",s,distance,"9421.0",m,altitude,"2.0",m,speed,"2.45",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"2.0",m,enhanced_speed,"2.45",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258701",s,position_lat,"640256956",semicircles,position_long,"-12117092",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258705",s,position_lat,"640256515",semicircles,position_long,"-12115004",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258708",s,position_lat,"640256264",semicircles,position_long,"-12113131",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258710",s,distance,"9454.0",m,altitude,"2.0",m,speed,"3.21",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"2.0",m,enhanced_speed,"3.21",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258712",s,position_lat,"640255858",semicircles,position_long,"-12111150",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258717",s,position_lat,"640255274",semicircles,position_long,"-12109409",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258720",s,distance,"9477.0",m,altitude,"3.0",m,speed,"2.91",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.91",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258722",s,position_lat,"640254630",semicircles,position_long,"-12107846",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258727",s,position_lat,"640254009",semicircles,position_long,"-12106128",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258730",s,distance,"9499.0",m,altitude,"4.0",m,speed,"2.41",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.41",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258731",s,position_lat,"640253401",semicircles,position_long,"-12104613",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258735",s,position_lat,"640252780",semicircles,position_long,"-12102966",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258739",s,position_lat,"640252303",semicircles,position_long,"-12101332",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258740",s,distance,"9530.0",m,altitude,"4.0",m,speed,"2.47",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.47",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258744",s,position_lat,"640251659",semicircles,position_long,"-12099816",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004258750",s,position_lat,"640251098",semicircles,position_long,"-12098146",semicircles,distance,"9551.0",m,altitude,"4.0",m,speed,"2.37",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.37",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258756",s,position_lat,"640250478",semicircles,position_long,"-12096655",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004258760",s,distance,"9561.0",m,altitude,"5.0",m,speed,"1.95",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"1.95",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004258762",s,position_lat,"640249946",semicircles,position_long,"-12094943",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
